,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,43,1.2421875,39.19518463615593,-0.0884840782289319,38.910867234650134
1,90000,43,1.234375,43.430940073696206,0.0100218621789816,40.98694805847899
2,10000,43,1.25,43.35160512738504,0.008176863427559189,40.64725168843663
3,70000,43,1.2421875,39.865415380858636,-0.07289731672421773,40.99979711933835
4,30000,43,1.2421875,39.35722465755417,-0.08471570563827513,39.96396501712591
5,20000,43,1.234375,44.11864572734012,0.026015016914886502,40.16033732563484
6,60000,43,1.25,45.84885342470304,0.06625240522565212,39.15500147351508
7,50000,43,1.25,46.65360808824365,0.08496762995915463,38.632461434475445
8,80000,43,1.125,43.669357004344036,0.015566441961489152,40.5270969984964
9,40000,43,1.25,44.90843790095431,0.04438227676637929,39.14992048533773
