,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,13,1.125,12.923516252822777,-0.005883365167478671,11.623036629897216
1,90000,13,0.96875,12.917537505708728,-0.006343268791636381,14.014309558080223
2,10000,13,0.96875,13.48485647719393,0.03729665209184074,12.777317711415236
3,70000,13,1.0078125,12.151560975145173,-0.0652645403734482,12.883093073983344
4,30000,13,0.96015625,12.197570613975687,-0.06172533738648567,12.845946460565756
5,20000,13,1.0078125,13.530955804360334,0.040842754181564134,13.245664567521413
6,60000,13,1.0234375,12.7012341388187,-0.02298198932163842,12.660262415790253
7,50000,13,0.934375,13.640609941629753,0.04927768781767328,14.488103458713256
8,80000,13,1.0390625,13.464042870064002,0.03569560538953853,13.505343615064199
9,40000,13,1.0078125,13.429319222487623,0.03302455557597095,13.109573526714106
