,steps,true_nvac,r_best,vac,err,vac_with_best
0,20000,20,0.7290000000000001,19.322708053637342,-0.03386459731813285,19.011476883786234
1,50000,21,0.7687187500000001,21.52720429442998,0.025104966401427564,19.482403886515787
2,70000,19,0.6561000000000001,18.71574113972922,-0.014960992645830395,20.014466587295157
3,90000,20,0.6980968750000001,20.678087281052342,0.0339043640526171,20.196004214065383
4,60000,21,0.7290000000000001,20.14114380109457,-0.04089791423359179,19.903318697171915
5,80000,23,0.7687187500000001,23.767739473440166,0.03337997710609408,21.38469435473113
6,10000,22,0.7687187500000001,22.43944207925061,0.019974639965936847,20.29482739360795
7,40000,21,0.6980968750000001,21.66649876160569,0.03173803626693772,21.11908072914009
8,100000,21,0.6980968750000001,21.850278445652297,0.040489449792966425,21.336931592195477
9,30000,19,0.6561000000000001,18.802856311854597,-0.01037598358660008,20.247916978484266
