,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,19,1.09375,19.280171030412063,0.014745843705898043,16.053364163397493
1,90000,19,1.0390625,18.608502918837527,-0.02060510953486705,19.208777206541964
2,10000,19,1.0203125000000002,19.382634356968357,0.02013865036675555,18.04169738887621
3,70000,19,1.0390625,18.412116234135436,-0.03094125083497712,19.10614278841549
4,30000,19,1.0078125,19.165144489048178,0.008691815213061949,17.058630762881243
5,20000,19,1.0390625,19.41596436159406,0.02189286113652944,19.619060223117007
6,60000,19,1.0234375,18.62302717854548,-0.019840674813395687,17.33590650961793
7,50000,19,1.0234375,18.65411579588333,-0.01820443179561415,17.12711959135306
8,80000,19,1.0078125,18.879886517015624,-0.006321762262335606,19.48630685482126
9,40000,19,1.046875,19.654824099341152,0.03446442628111335,19.07552402062373
