,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,201,0.9085937500000001,203.6974559147443,0.01342017868031986,205.19077984358233
1,90000,201,0.92578125,200.4397571628972,-0.002787277796531318,206.19693902477712
2,10000,201,0.9,200.70565399074573,-0.0014644080062401477,202.9173973226413
3,70000,201,0.8936718750000001,198.0384100470244,-0.014734278373012888,203.35460507082772
4,30000,201,1.0,200.75550137408365,-0.001216411074210666,201.120954349886
5,20000,201,0.934375,200.3024724031649,-0.0034702865514184555,194.82185752015437
6,60000,201,0.9085937500000001,199.33462981771007,-0.008285423792487201,197.23849215329736
7,50000,201,0.86578125,201.36204430678018,0.0018012154566178218,202.08810937038635
8,80000,201,0.9085937500000001,201.31971106553786,0.0015906023161087468,200.5201887817192
9,40000,201,0.9085937500000001,201.39421468410524,0.001961267085100582,200.83053635432165
