,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,322,1.09375,324.20205817776014,0.006838689993043934,316.1506155748181
1,90000,322,1.125,325.68455473224316,0.011442716559761257,312.87965763010305
2,10000,321,1.125,325.1248253415073,0.012849923182265632,309.09444848647905
3,70000,321,1.1171875,314.3497402103501,-0.02071732021697792,310.62914634706027
4,30000,321,1.125,321.3226374795635,0.001005101182440793,310.8671903273719
5,20000,321,1.1171875,309.9283906746478,-0.03449099478302864,302.1342731474776
6,60000,321,1.125,326.0729482269319,0.015803577030940374,320.0137536438324
7,50000,321,1.125,328.68435910624567,0.023938813415095517,309.14689287662327
8,80000,321,1.1171875,321.52864840634834,0.0016468797705555538,321.007532282513
9,40000,321,1.125,325.1695424629045,0.012989228856400192,315.9239719111284
