,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,455,0.7389296875000001,451.06519193295844,-0.008647929817673705,453.71946285553116
1,90000,456,0.7587890625000001,453.52891001177824,-0.0054190569917144105,457.81904834972744
2,10000,454,0.7687187500000001,453.2446882190947,-0.0016636823367958131,453.9246352451911
3,70000,455,0.7687187500000001,455.80170679272584,0.0017619929510457322,442.5983827924328
4,30000,454,0.7587890625000001,447.68502739572915,-0.013909631286940227,449.8477569966747
5,20000,459,0.7389296875000001,456.85025737717876,-0.004683535125972194,455.2261896296595
6,60000,453,0.7488593750000001,450.53964553680606,-0.005431246055615735,462.24249989238194
7,50000,455,0.7488593750000001,459.32265725831667,0.0095003456226741,460.42317298695053
8,80000,455,0.81,453.3079998151527,-0.0037186817249391657,451.8587024800421
9,40000,454,0.7587890625000001,452.7900453188472,-0.0026650984166360914,446.9525970245274
