,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,201,1.046875,202.1559244394932,0.005750867858175024,197.7445138761489
1,90000,201,1.0625,206.21018919048987,0.025921339256168574,192.4843108937971
2,10000,201,1.1171875,198.30874336299448,-0.013389336502515059,199.83049866343748
3,70000,201,1.0859375,198.68750582167038,-0.011504946160843854,194.48141950891326
4,30000,201,1.0859375,202.4115471166507,0.007022622470898909,200.1576106206212
5,20000,201,1.09375,202.02507311386435,0.00509986623813119,195.72558225410728
6,60000,201,1.1171875,198.4166004939623,-0.012852733860884036,195.45757866841393
7,50000,201,1.0859375,198.16110021796953,-0.014123879512589421,199.52248179150175
8,80000,201,1.09375,202.93332015128667,0.009618508215356592,195.19709807489332
9,40000,201,1.0625,204.86417860449,0.019224769176567236,196.70640143577714
