,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,381,1.234375,381.4696470941156,0.0012326695383610975,369.9761843554429
1,90000,381,1.2421875,380.15149389141664,-0.0022270501537621223,373.89738866933203
2,10000,381,1.2421875,375.60213295666045,-0.01416763003501198,369.5724820289954
3,70000,381,1.2421875,375.3261500819635,-0.014891994535528918,377.32660925519644
4,30000,381,1.125,382.6583750820144,0.004352690503974799,373.1351119407315
5,20000,381,1.2421875,369.56591348006685,-0.030010725774102798,370.8192274848674
6,60000,381,1.234375,381.2495956065017,0.0006551065787445687,370.0904855378683
7,50000,381,1.2421875,373.58425667615325,-0.019463893238442886,365.12559392707414
8,80000,381,1.2421875,379.43845541707594,-0.004098542212399137,377.9378971816728
9,40000,381,1.2265625,379.7887681131502,-0.0031790863171911043,379.6259782425487
