,steps,true_nvac,r_best,vac,err,vac_with_best
0,20000,55,1.25,53.184346611382246,-0.03301187979305009,49.948507024455985
1,50000,55,1.4990234375,51.90371509706852,-0.056296089144208694,48.49538242489746
2,70000,55,1.25,52.39922006808767,-0.04728690785295142,48.77761251760238
3,90000,55,1.4990234375,50.58353400386198,-0.08029938174796403,47.393683677316815
4,60000,55,1.4990234375,49.56067138441844,-0.09889688391966467,46.25803349995539
5,80000,55,1.25,53.03596976531644,-0.03570964063061022,49.7036942155205
6,10000,55,1.25,53.78597241958343,-0.02207322873484674,50.36813470730221
7,40000,55,1.4990234375,51.48389125136483,-0.0639292499751849,48.12911742431335
8,100000,55,1.25,52.49825364337727,-0.045486297393140585,49.1126878724057
9,30000,55,1.4990234375,50.65476638617856,-0.07900424752402624,47.4185183197292
