,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,177,1.0390625,176.6621483796807,-0.001908766216493163,179.74323228120628
1,90000,178,1.0625,180.63527488409815,0.014804915079203118,179.4262034323974
2,10000,177,1.0078125,176.64272164836558,-0.00201852176064643,182.54447383336898
3,70000,177,1.0234375,178.1230763102761,0.006345063899865,172.91884125715686
4,30000,177,1.0703125,175.33583124453318,-0.009402083364219327,175.85718664393366
5,20000,178,1.0625,182.0569529572951,0.0227918705466017,170.0267578279584
6,60000,177,1.015625,177.0860142342629,0.00048595612577906344,174.0865898739265
7,50000,177,1.0078125,178.9586864983859,0.011066025414609548,174.198288615877
8,80000,177,1.0625,180.2858291416738,0.01856400645013445,174.38674105232275
9,40000,177,1.0625,178.25860952350814,0.0071107882684076085,175.71321233402924
