,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,87,1.125,89.86969710592652,0.03298502420605187,83.38635688821222
1,90000,87,1.125,87.28655002492468,0.00329367844741002,81.1555169362978
2,10000,87,1.09375,87.16888906045943,0.0019412535684992793,83.80391356364024
3,70000,87,1.1171875,84.2460819761069,-0.03165423015969093,86.22122935258022
4,30000,87,1.125,87.01550139831187,0.0001781769920905507,81.37449648007649
5,20000,87,1.171875,87.32347141470235,0.0037180622379580086,83.88175805921912
6,60000,87,1.1875,87.3387271207132,0.0038934151806115924,83.65287258167392
7,50000,87,1.09375,87.0873597152651,0.0010041346582194688,84.72172701581728
8,80000,88,1.125,88.38087466964707,0.004328121245989358,84.25588929920606
9,40000,87,1.125,87.97673632059681,0.011226854259733576,82.57816386456021
