,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,135,1.25,138.19681597161303,0.02368011830824468,127.15886080477557
1,90000,135,1.25,140.61606442107674,0.04160047719316107,122.10762517249059
2,10000,135,1.2421875,127.76448389111773,-0.05359641562135009,130.80363906348865
3,70000,135,1.2421875,131.01256179898667,-0.02953657926676545,130.76783098616164
4,30000,135,1.25,139.62179921071328,0.034235549708987234,130.3405813441052
5,20000,135,1.25,141.44490050160553,0.04774000371559661,123.68930654550915
6,60000,135,1.25,137.3437752033758,0.017361297802783726,122.20158306236002
7,50000,135,1.25,136.7650293105493,0.013074291189254073,126.82067775337953
8,80000,135,1.125,135.66008821909566,0.004889542363671451,130.51928487605622
9,40000,135,1.25,136.57348994412575,0.011655481067598172,125.44618211043844
