,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,370,1.25,382.7395288120911,0.03443115895159754,353.8120149248669
1,90000,369,1.125,374.23903939755684,0.014197938746766559,365.6427366763523
2,10000,369,1.2421875,357.34184863333047,-0.03159390614273583,362.55970816162915
3,70000,369,1.2421875,358.1202928448348,-0.02948430123350998,354.11103026520817
4,30000,369,1.125,369.0416677080222,0.0001129206179464326,358.8027312245223
5,20000,369,1.125,372.7724757612224,0.01022351154802803,353.5182829146492
6,60000,369,1.2421875,361.9621360343735,-0.01907280207486861,354.76414025578805
7,50000,369,1.2421875,363.20914958329155,-0.01569336156289558,355.7706006048185
8,80000,369,1.2421875,361.6501052751386,-0.01991841388851323,359.8136964805797
9,40000,369,1.2421875,358.9592865490525,-0.02721060555812338,356.3672303221384
