,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,453,1.2109375,453.79995569257534,0.0017659066061266326,446.9124664683234
1,90000,453,1.125,455.0373106060448,0.0044973744062799526,450.71477933519543
2,10000,453,1.125,456.7134496390531,0.008197460571861104,442.8870070166002
3,70000,453,1.21875,453.2462795869897,0.000543663547438733,448.5304693410402
4,30000,453,1.1171875,441.96525449109004,-0.024359261609072758,446.29785388158086
5,20000,453,1.125,457.51855263239946,0.009974729872846533,450.5434426294946
6,60000,454,1.125,460.4865161850135,0.014287480583730083,442.4793357489334
7,50000,453,1.2109375,453.0373170020419,8.237748795125732e-05,447.4696662988375
8,80000,454,1.125,454.9448152808472,0.00208109092697617,436.05576376300286
9,40000,453,1.125,457.1505651119941,0.009162395390715616,448.68031084706445
