,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,138,1.0234375,137.3602882696582,-0.004635592248853571,134.96753450292957
1,90000,138,1.0,137.81847348017078,-0.001315409563979797,142.67180156256327
2,10000,138,0.9171875,140.37262577933637,0.01719294042997377,143.02647662477784
3,70000,138,1.0078125,138.9199448739043,0.0066662672022050895,136.36537495941047
4,30000,138,1.0,137.9610545001677,-0.00028221376690074074,139.97743939493776
5,20000,139,0.9515625,139.03722903177373,0.000267834760962149,137.95319634801461
6,60000,139,1.0078125,141.07924787567958,0.014958617810644448,135.82288226939005
7,50000,138,1.0,136.11791046874643,-0.013638329936620064,135.13451797890602
8,80000,138,1.015625,138.6854638601377,0.0049671294212876305,136.1262417678153
9,40000,138,0.9085937500000001,135.65985410183032,-0.016957578972244036,146.2950670804897
