,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,141,1.03125,142.7737755884256,0.01257996871223832,133.14446858374237
1,90000,143,1.125,144.5947109096207,0.011151824542801947,138.6183969219554
2,10000,141,1.03125,145.3534649154205,0.03087563769801771,131.62314042523738
3,70000,141,1.0546875,141.83103067878523,0.005893834601313763,134.42164483401857
4,30000,141,1.046875,141.18493299842385,0.0013115815491053784,141.80200001327705
5,20000,141,1.0859375,140.33739203475534,-0.004699347271238774,141.10382217234095
6,60000,141,1.09375,141.77306626743731,0.005482739485370924,141.3322794588048
7,50000,141,1.046875,141.4039040808332,0.0028645679491716702,144.2287070285974
8,80000,141,1.09375,141.3727812239688,0.002643838467863757,133.32453203410515
9,40000,141,1.0625,142.56814689054238,0.011121609152782819,133.00712515509852
