,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,79,0.819296875,79.53161569944285,0.006729312651175379,77.1569368906032
1,90000,79,0.81,77.13312820668024,-0.023631288523034977,78.03335569768659
2,10000,79,0.837890625,76.54612252076278,-0.03106174024350916,77.19619574811531
3,70000,79,0.82859375,77.7006059247868,-0.016448026268521487,79.84770296024755
4,30000,79,0.837890625,78.28316695708428,-0.00907383598627498,75.05665827260889
5,20000,79,0.7687187500000001,80.5205236519722,0.019247134835091106,81.24702461725315
6,60000,79,0.7687187500000001,79.58423864018553,0.007395425825133417,78.59969135803891
7,50000,79,0.7488593750000001,80.39361380285173,0.017640681048756157,79.78793614989202
8,80000,79,0.82859375,78.22812526005731,-0.009770566328388464,79.25312690130544
9,40000,79,0.8750781249999999,78.1068069788983,-0.011306240773439225,73.41959041937828
