,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,16,1.1796875,15.894658539284652,-0.006583841294709236,15.09189800699755
1,90000,16,1.109375,16.46183940460837,0.028864962788023085,16.58438411481637
2,10000,16,1.1171875,14.172730230146842,-0.1142043606158224,14.33332773983689
3,70000,16,1.0859375,15.111570374026538,-0.05552685162334137,15.80030146345938
4,30000,16,1.0625,16.2880185216631,0.01800115760394383,15.58878540330888
5,20000,16,1.0625,16.719902337353055,0.04499389608456594,16.35642619958451
6,60000,16,1.0390625,15.63217218447021,-0.02298923847061185,15.350873456214963
7,50000,16,1.15625,16.98072110577931,0.06129506911120686,12.777160243809428
8,80000,16,1.1171875,15.353339300836254,-0.04041629369773414,14.591685392961873
9,40000,16,1.0625,16.19576216824881,0.012235135515550555,15.315992371455046
