,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,138,1.0234375,136.2210395703406,-0.012891017606227573,140.5710905087193
1,90000,138,1.03125,139.52163645597244,0.01102635113023509,136.63166009670027
2,10000,138,1.0625,136.73265130681094,-0.009183686182529405,132.80866693498828
3,70000,138,1.0234375,139.71321404014444,0.012414594493800335,134.42349408660144
4,30000,138,1.046875,136.76915776301487,-0.008919146644819742,136.0881162627304
5,20000,138,1.015625,137.69940310695395,-0.0021782383554060925,140.9750717271194
6,60000,138,1.03125,138.1658950951324,0.0012021383705247413,136.2289900237053
7,50000,138,1.0546875,135.6391927860209,-0.017107298652022318,141.01677590958994
8,80000,138,1.0078125,137.35277574615665,-0.004690030824951785,139.032687388946
9,40000,138,1.03125,139.4329705524065,0.010383844582655621,137.98054377581894
