,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,177,1.125,180.61970011972247,0.02045028316227393,175.87082261095674
1,90000,177,1.125,181.94948066563904,0.02796316760248052,171.41747479876574
2,10000,177,1.0625,179.08719482367835,0.011792061150725175,170.292734363587
3,70000,177,1.125,180.52854528115336,0.019935284074312776,170.02565385732254
4,30000,177,1.125,180.553198469603,0.020074567624875694,173.1034859052258
5,20000,177,1.1171875,173.7865033449065,-0.018155348333861676,171.81668177102256
6,60000,177,1.125,181.73263974648648,0.026738077663765347,170.35140372195903
7,50000,177,1.125,179.49746370332528,0.014109964425566446,168.26382717294283
8,80000,177,1.1171875,172.2066774177467,-0.0270809185438039,174.5718176711754
9,40000,177,1.1171875,172.18704947396836,-0.02719181088153466,174.3297857083239
