,steps,true_nvac,r_best,vac,err,vac_with_best
0,20000,79,1.5,83.21720583757939,0.05338235237442257,79.86956014984455
1,50000,79,2.0,76.55612883260974,-0.030935078068231037,73.5421588305166
2,70000,79,2.0,77.80575670258654,-0.015117003764727355,74.93324163033553
3,90000,79,2.0,82.23850793181072,0.04099377128874315,78.95868560661295
4,60000,79,2.0,77.1990107436806,-0.022797332358473366,74.40334405841811
5,80000,79,2.0,77.43071838011318,-0.019864324302364844,74.1023343192388
6,10000,79,1.5,83.59152725324779,0.05812059814237713,80.19706684804699
7,40000,79,2.0,80.24674616833093,0.01578159706748017,77.27824919060613
8,100000,79,2.0,80.272909143524,0.01611277396865818,77.1832752988892
9,30000,79,2.0,78.32693439054484,-0.008519817841204591,75.20431285174978
