,steps,true_nvac,r_best,vac,err,vac_with_best
0,20000,13,1.25,12.561870465099826,-0.033702271915397986,11.392740361839758
1,50000,13,1.25,12.636960367238864,-0.027926125597010465,11.299790357339452
2,70000,13,1.25,12.763511737965368,-0.018191404771894737,11.370419428648042
3,90000,13,1.25,12.911637915364683,-0.006797083433485951,11.538794662563134
4,60000,13,1.4990234375,11.926922906766205,-0.08254439178721507,10.761978772070027
5,80000,13,1.4990234375,12.175188509818385,-0.06344703770627802,11.029879662381635
6,10000,13,1.4990234375,11.72518473393622,-0.09806271277413692,10.606492473516242
7,40000,13,1.4990234375,12.156042091019382,-0.06491983915235522,10.910638148761842
8,100000,13,1.4990234375,12.344715814136046,-0.05040647583568869,10.984612169127253
9,30000,13,1.25,13.225036617479578,0.017310509036890576,12.072313831226287
