,steps,true_nvac,r_best,vac,err,vac_with_best
0,20000,43,1.25,41.122239954073514,-0.04366883827736012,38.32290075246434
1,50000,43,1.25,41.909207983542885,-0.025367256196677124,38.86118199702588
2,70000,43,1.25,41.2580531058604,-0.04051039288696745,38.40967239441217
3,90000,43,1.4990234375,40.23930747467788,-0.0642021517516772,37.1576598212407
4,60000,43,1.4990234375,39.03867514726461,-0.09212383378454392,36.10246682720609
5,80000,43,1.25,42.01219271317422,-0.022972262484320383,38.83180967559671
6,10000,43,1.25,42.69538508297901,-0.007084067837697439,39.67299263013332
7,40000,44,1.4990234375,40.579832017230785,-0.07773109051748217,37.70706453210623
8,100000,43,1.5,48.04210452314035,0.11725824472419433,33.91611048908656
9,30000,43,1.4990234375,39.07639051867212,-0.09124673212390422,36.204580165016544
