,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,251,0.7389296875000001,251.1341787238539,0.0005345765890594212,250.9739655316855
1,90000,251,0.7389296875000001,250.12572464407637,-0.0034831687486996943,246.77381919860912
2,10000,249,0.7687187500000001,253.1403972427021,0.016628101376313653,249.43689625410312
3,70000,252,0.7687187500000001,252.745283596874,0.002957474590769893,247.62558169777603
4,30000,250,0.7488593750000001,249.84298923418766,-0.0006280430632493728,244.96937941678692
5,20000,251,0.81,250.28214884233273,-0.0028599647715827903,247.86474238216852
6,60000,250,0.7138457031250001,249.99311907133207,-2.7523714671739974e-05,250.96870197502508
7,50000,249,0.7295945312500001,249.9866425938617,0.00396242005566938,247.62450103187612
8,80000,250,0.7786484375000001,247.72994054520157,-0.00908023781919376,240.19829896740987
9,40000,251,0.7587890625000001,248.55109422384513,-0.009756596717748534,249.23769945650773
