,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,79,1.1796875,79.39363321029026,0.004982698864433699,76.31824272915772
1,90000,79,1.125,80.58881892037599,0.02011163190349352,81.31122865173393
2,10000,79,1.1875,79.21972920654932,0.0027813823613838107,80.17948362399362
3,70000,79,1.2421875,75.73473167181066,-0.04133251048340936,76.65491066201228
4,30000,79,1.2421875,76.68024482547332,-0.029363989550970637,72.81777226003325
5,20000,79,1.2421875,75.65940653010286,-0.04228599328983729,75.13595134921337
6,60000,79,1.2421875,77.13262588569475,-0.023637647016522156,72.00391201790248
7,50000,79,1.125,83.92133155107126,0.062295336089509545,77.30763699346642
8,80000,79,1.2421875,73.93511280940493,-0.0641124960834819,73.53175703848618
9,40000,79,1.25,80.11939651355169,0.014169576120907523,74.89685879235505
