,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,251,0.837890625,249.57736153058462,-0.005667882348268427,245.8373205021695
1,90000,249,0.81,246.60031407099723,-0.009637292887561322,250.7613119262895
2,10000,252,0.837890625,250.51258106338514,-0.005902456097678033,244.6214677349069
3,70000,251,0.82859375,251.72799210515146,0.0029003669527947196,250.5549064919345
4,30000,249,0.819296875,252.12453614581239,0.01254833793498955,250.20397647014735
5,20000,249,0.837890625,247.79099360459796,-0.004855447371092558,241.90740839059768
6,60000,249,0.7687187500000001,249.3328161071021,0.0013366108718959602,247.34010562117032
7,50000,249,0.82859375,249.43842906675394,0.0017607593042325842,242.79740593522533
8,80000,250,0.819296875,247.42777914579798,-0.010288883416808114,251.9066577311182
9,40000,250,0.819296875,251.08080943584275,0.004323237743371067,246.59072246188137
