,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,88,0.7389296875000001,88.38778888314232,0.004406691853890088,90.43096477040868
1,90000,87,0.7290000000000001,86.14342385211755,-0.009845702849223592,87.24521089333365
2,10000,88,0.819296875,88.02962358630644,0.00033663166257325017,84.74254292415839
3,70000,88,0.7488593750000001,86.57955392763286,-0.01614143264053569,86.90504097247359
4,30000,88,0.837890625,84.42291114241004,-0.040648737018067704,88.09347249642788
5,20000,87,0.8084375000000001,90.35962352392673,0.038616362343985466,84.31672230980416
6,60000,87,0.82859375,87.53962693020958,0.006202608393213627,85.06629796182476
7,50000,87,0.81,85.8697654625794,-0.01299120157954714,86.6040437420694
8,80000,88,0.819296875,88.758955346048,0.008624492568727327,85.64531545463765
9,40000,89,0.7587890625000001,89.4770328916389,0.005359920130774132,87.5749883208985
