,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,135,1.2109375,135.34154856302186,0.0025299893557175768,129.5528437750854
1,90000,135,1.234375,135.16414458136092,0.0012158857878585838,129.54756766108753
2,10000,135,1.125,138.45705660625794,0.025607826713021753,126.49212599201772
3,70000,135,1.2421875,134.30925825896765,-0.005116605489128512,127.64199244826533
4,30000,135,1.2421875,130.30259419217617,-0.03479559857647274,125.77067878937044
5,20000,135,1.2421875,127.99840298046009,-0.05186368162622157,128.15925551326623
6,60000,135,1.125,137.76524430886153,0.020483291176752072,130.89538350628249
7,50000,135,1.125,139.26559000171903,0.031596962975696474,127.11517185954003
8,80000,135,1.2421875,130.247443313496,-0.03520412360373326,124.16187760207835
9,40000,135,1.2421875,130.2982854982058,-0.03482751482810531,123.57606934800486
