,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,141,1.125,144.62178860214132,0.025686443986817853,136.1050820383585
1,90000,141,1.125,143.98254992488378,0.021152836346693515,136.26121645445534
2,10000,141,1.1875,141.0378786766455,0.0002686430967766551,132.03035023433918
3,70000,141,1.0859375,141.987519581741,0.007003684976886415,140.70001586209924
4,30000,141,1.1875,142.72243565221882,0.012215855689495125,138.54024194747385
5,20000,141,1.1875,145.161172808158,0.029511863887645484,133.19578513029256
6,60000,141,1.1171875,139.7959349249197,-0.008539468617590806,139.59409268564028
7,50000,142,1.125,143.2078743790896,0.008506157599222464,134.95903643367984
8,80000,141,1.125,146.24221145289243,0.037178804630442874,137.8648002763015
9,40000,141,1.125,141.4093407837495,0.002903126125883171,133.02442713658937
