,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,141,1.2421875,135.09628952565583,-0.041870287052086286,135.62736051562666
1,90000,141,1.2265625,140.80177657315127,-0.001405839906728601,135.92448618646063
2,10000,141,1.203125,141.15371115233316,0.00109015001654722,136.67200007169558
3,70000,141,1.25,144.01723238125268,0.021398811214558,134.2499458982372
4,30000,141,1.2421875,138.00769906814662,-0.021221992424492075,138.17073238069023
5,20000,141,1.2421875,132.8031734965983,-0.05813352130072125,132.92489959512864
6,60000,141,1.125,146.90250361941585,0.04186172779727548,140.06512462969366
7,50000,141,1.203125,138.27592654702121,-0.01931966987928213,141.84329140663363
8,80000,141,1.21875,142.06061976632344,0.007522126002293961,136.54212668199898
9,40000,141,1.109375,142.78928135087943,0.012689938658719369,139.846419256409
