,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,370,0.8084375000000001,383.7684549241535,0.037212040335550034,366.28211671855973
1,90000,369,0.7786484375000001,367.50267745254956,-0.004057784681437471,371.240401534252
2,10000,369,0.9,367.20355046940716,-0.004868426912175705,367.52505954281804
3,70000,370,0.819296875,367.70877095566453,-0.006192510930636441,374.2147583841068
4,30000,369,0.82859375,369.8008897880245,0.0021704330298766283,374.4711184642405
5,20000,370,0.819296875,372.44528715134993,0.006608884192837561,374.43762547781455
6,60000,369,0.837890625,371.0282294067174,0.0054965566577707126,363.9859809562698
7,50000,371,0.837890625,374.9682428523983,0.010696072378432175,364.4509877804222
8,80000,370,0.819296875,369.6257422592509,-0.0010115074074300567,371.98718446751246
9,40000,370,0.82859375,368.9311215401297,-0.0028888607023521695,369.70260418477676
