,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,177,1.125,179.59927644034718,0.01468517762908017,168.67385686493932
1,90000,177,1.0546875,178.69576608089636,0.009580599327098094,172.26288135982514
2,10000,177,1.109375,177.14445467823577,0.0008161281256258146,174.84806306653246
3,70000,177,1.0625,179.27930557356348,0.012877432619002649,177.2352088634692
4,30000,177,1.0625,179.56451380486757,0.01448877855857389,174.43060667089588
5,20000,177,1.125,184.7529423416262,0.043801934133481435,171.66527193672178
6,60000,177,1.0546875,175.2716172931561,-0.00976487404996551,175.63752881151345
7,50000,177,1.03125,177.18698799083185,0.0010564293267336655,178.43478368090814
8,80000,177,1.0546875,171.62650811961853,-0.0303587111885959,173.47757948503528
9,40000,177,1.046875,175.99968329192893,-0.005651506825260277,176.57177420581033
