,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,16,1.0546875,16.287831100428058,0.0179894437767536,14.339922546432842
1,90000,16,1.09375,16.65047553606475,0.04065472100404688,15.904931855345433
2,10000,16,1.21875,15.878995047130939,-0.007562809554316319,14.919055799949222
3,70000,16,1.078125,16.031599683645293,0.001974980227830825,14.541224838683295
4,30000,16,1.03125,16.513962997168935,0.03212268732305845,14.987124569206845
5,20000,16,1.0703125,16.358131405937222,0.022383212871076363,16.027664104807176
6,60000,16,1.0625,16.020161056093762,0.0012600660058601498,16.583684309323193
7,50000,16,1.0,15.454837106648498,-0.034072680834468905,16.885840542449287
8,80000,16,1.09375,16.871540029577385,0.05447125184858659,16.187014539117204
9,40000,16,1.078125,15.764876986189082,-0.014695188363182399,15.885835121632985
