,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,15,0.9085937500000001,14.548166686657648,-0.030122220889490126,12.995272489767226
1,90000,14,0.8471875,14.144143110797017,0.010295936485501311,13.89527255752786
2,10000,13,0.7985078125000001,12.796572106294951,-0.015648299515772957,11.973641424218105
3,70000,14,0.8471875,14.480718987295068,0.034337070521076374,13.200655430407108
4,30000,14,0.819296875,13.80475176656641,-0.013946302388113563,13.886679076753746
5,20000,13,0.96875,12.76507834479033,-0.018070896554589932,12.966420274518885
6,60000,13,0.82859375,12.65489273674846,-0.026546712557810825,13.719705717834092
7,50000,13,0.82859375,13.854628802846513,0.06574067714203946,13.253994606191318
8,80000,14,0.8382265625000002,14.28192609314195,0.020137578081567797,14.604681485077363
9,40000,13,0.934375,12.634562878338109,-0.028110547820145437,11.87488979388107
