,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,455,0.884375,458.6332909421578,0.007985254817929333,446.51860067149124
1,90000,455,0.8750781249999999,455.1620865408279,0.0003562341556657689,458.53842134031834
2,10000,453,0.9429687499999999,445.11562344931394,-0.01740480474765138,441.1822887062527
3,70000,454,0.934375,453.0962691878414,-0.0019905965025519556,445.7707365421821
4,30000,453,0.8471875,457.18035845861954,0.009228164367813596,451.6015120073119
5,20000,453,0.9085937500000001,457.5633237788714,0.010073562425764626,448.52404832659647
6,60000,455,0.837890625,454.6042028057048,-0.0008698839435059558,458.8979368431788
7,50000,454,0.9171875,461.31958428262766,0.01612243234058952,447.42344268952576
8,80000,453,0.856484375,451.6062759145274,-0.003076653610314839,449.2296127909026
9,40000,453,0.8750781249999999,449.0782950726627,-0.008657185270060319,449.44175772155245
