,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,369,1.1171875,365.9439683381537,-0.008281928622889678,359.2824156740312
1,90000,369,1.0625,370.3409825871782,0.00363409915224433,364.49117370935414
2,10000,369,1.0625,370.0409736027849,0.00282106667421389,366.9518793591764
3,70000,369,1.0546875,369.18471665810375,0.0005005871493326541,371.9940361674055
4,30000,369,1.1171875,364.50324034447556,-0.01218634052987655,362.2194876638657
5,20000,369,1.1171875,366.85588962260863,-0.005810597228702918,364.7737562171976
6,60000,369,1.0625,374.14598825635085,0.013945767632387085,365.2940825158768
7,50000,370,1.109375,369.14035782539054,-0.002323357228674272,360.5074007532468
8,80000,369,1.03125,370.29099300931944,0.003498626041516184,372.36990545355934
9,40000,369,1.125,375.5465363363261,0.017741290884352612,356.39720012170994
