,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,87,0.96015625,86.84567094447989,-0.0017738971898862976,87.12581827010725
1,90000,87,1.0546875,85.8296029251782,-0.013452839940480521,84.93681272926618
2,10000,87,1.015625,86.91838359159478,-0.00093811963684165,84.5746986783858
3,70000,87,1.046875,87.37322940584622,0.004289993170646156,82.49472414840308
4,30000,87,1.0390625,86.85821784307461,-0.0016296799646596805,85.44752753007803
5,20000,87,1.109375,85.80111351366834,-0.01378030444059375,85.1587092945674
6,60000,87,0.96015625,85.57377038353391,-0.01639344386742625,87.30293961590796
7,50000,87,1.0546875,86.60334208152241,-0.004559286419282604,87.73752991046658
8,80000,87,1.0390625,87.63680313047529,0.00731957621235968,84.32670738809898
9,40000,87,1.03125,87.58096358777453,0.006677742388212948,84.72331266188667
