,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,321,1.25,326.77361070242495,0.017986326175778666,311.77772527033767
1,90000,322,1.25,333.44115019898504,0.035531522357096446,299.53669812687684
2,10000,321,1.25,327.07764506165245,0.01893347371231302,302.2137507855779
3,70000,321,1.25,329.8641279288411,0.027614105697324476,312.74258954170733
4,30000,321,1.25,329.1859869425888,0.025501516955105163,319.73335214757515
5,20000,321,1.25,329.39701984676213,0.026158940332592362,305.7143582303809
6,60000,321,1.25,326.8743869252104,0.018300270795047924,307.80773724350456
7,50000,321,1.25,331.9359283854999,0.03406831272741395,303.2345486622711
8,80000,321,1.2421875,306.65694366645266,-0.04468241848457111,310.0303732654342
9,40000,321,1.25,327.0835063417615,0.018951733151904904,304.22089376725484
