,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,55,1.1875,55.28135379245175,0.005115523499122698,49.67716151805403
1,90000,55,1.2421875,50.5199729833935,-0.08145503666557274,51.80505973654819
2,10000,55,1.25,56.60553785953784,0.029191597446142525,48.86038420772335
3,70000,55,1.2421875,51.69680188114663,-0.06005814761551587,53.554655698750324
4,30000,55,1.25,55.512288513951034,0.00931433661729164,50.275280163578294
5,20000,55,1.25,58.17702558590607,0.05776410156192857,51.77955198195764
6,60000,55,1.25,57.833402029978394,0.05151640054506168,49.58293054924741
7,50000,55,1.2421875,54.34222028224554,-0.011959631231899248,52.00850530079941
8,80000,55,1.21875,55.017163376493585,0.0003120613907925396,53.01728132497416
9,40000,55,1.25,56.15197591444237,0.020945016626224833,50.18432654835684
