,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,249,1.1875,249.0423060870685,0.00016990396413052444,238.5854138913277
1,90000,249,1.1171875,245.44587868662515,-0.014273579571786543,247.76486013617557
2,10000,249,1.125,249.95733817155286,0.003844731612662189,236.34319234149257
3,70000,249,1.1171875,241.92581285761503,-0.02841039013006008,246.68448028838657
4,30000,249,1.125,253.49537199960145,0.018053702809644356,240.99912126722674
5,20000,249,1.125,251.9852205622383,0.011988837599350655,242.45108325228404
6,60000,249,1.125,252.3412081087427,0.013418506460814106,243.75982599147397
7,50000,249,1.1171875,243.39206947895048,-0.022521809321484065,244.55835665920324
8,80000,249,1.125,250.0181027709808,0.0040887661485171645,238.31754807516626
9,40000,249,1.125,253.22935196382977,0.01698534925232842,246.7768732839822
