,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,323,0.819296875,323.4018069231151,0.0012439842820901603,317.82520672766134
1,90000,321,0.7687187500000001,323.79738886997944,0.00871460707158711,316.69211701389844
2,10000,322,0.81,321.64374366995565,-0.001106386118150171,314.5852275993931
3,70000,321,0.7885781250000001,318.4644486061229,-0.007898913999617063,319.50859433925785
4,30000,321,0.819296875,317.3671859094445,-0.011317177852197768,320.57701918134904
5,20000,322,0.819296875,324.28515903752464,0.007096767197281473,315.97838661817457
6,60000,323,0.81,319.89141383843,-0.00962410576337458,322.59888156263327
7,50000,322,0.819296875,319.0752263937476,-0.009083147845504347,314.7076262836234
8,80000,322,0.7687187500000001,325.8295835950433,0.011893116754792876,317.1353777484923
9,40000,321,0.8471875,327.657497686946,0.02073986818363238,313.5928384400893
