,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,201,1.25,211.66692293490826,0.05306926833287684,189.07235105396848
1,90000,201,1.375,204.95181594094257,0.019660775825584897,187.88263403962964
2,10000,201,1.25,205.06170964892183,0.020207510691153452,187.82487296572515
3,70000,201,1.25,201.32535006315845,0.0016186570306391257,187.55258969666474
4,30000,201,1.25,212.68366168351017,0.058127670067214865,192.67976920629988
5,20000,201,1.25,204.6778348360992,0.018297685751737403,189.70535581487408
6,60000,201,1.25,206.66294557442245,0.02817385857921617,194.4012148153899
7,50000,201,1.2421875,198.80995793682757,-0.010895731657574292,192.72064685194707
8,80000,201,1.25,207.51152779626432,0.03239566067793187,201.5791441937081
9,40000,201,1.25,207.2504992612009,0.031097011249755724,195.87109100737325
