,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,87,1.25,90.64711967749739,0.041920915833303374,82.99587456922352
1,90000,87,1.2421875,83.42781323215955,-0.04105961802115454,82.10800602378886
2,10000,87,1.25,89.6777609462151,0.030778861450748263,79.18268600852053
3,70000,87,1.2421875,81.92793460652386,-0.058299602223863656,77.33610346338536
4,30000,87,1.2421875,86.26800381859778,-0.008413749211519828,82.80914517492758
5,20000,87,1.2421875,82.20198101632776,-0.055149643490485456,83.54156885511236
6,60000,87,1.2421875,83.10272152007967,-0.04479630436690041,84.60116240518832
7,50000,87,1.2421875,83.21203647917687,-0.04353981058417389,84.49283742546531
8,80000,87,1.2421875,81.64402365178182,-0.06156294653124339,80.63954501433372
9,40000,87,1.2421875,81.25403875940329,-0.0660455315011117,83.73600989827341
