,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,429,1.1171875,425.1475780447328,-0.00898000455773229,414.3152738531716
1,90000,429,1.0625,429.3486585991375,0.00081272400731347,419.0756295273585
2,10000,429,1.046875,431.5948803979458,0.006048672256284027,427.7463657668663
3,70000,431,1.0625,432.4049478290159,0.0032597397424962704,425.18677328258354
4,30000,429,1.078125,431.1899787004314,0.005104845455551121,420.40005005495317
5,20000,429,1.0546875,424.8876690578946,-0.009585853011900736,429.88919468568827
6,60000,429,1.1171875,425.2153855012555,-0.008821945218518534,424.8910102667738
7,50000,429,1.0625,430.38742222780854,0.003234084447106156,414.1295160146512
8,80000,430,1.1171875,430.1887785326519,0.00043901984337657574,418.6347014816957
9,40000,429,1.0703125,429.3658341583713,0.0008527602759238473,415.7940427227056
