,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,138,0.9,137.90479941068136,-0.0006898593428886768,135.93358144944352
1,90000,136,0.819296875,136.62299765369772,0.004580865100718645,139.66440006192298
2,10000,137,0.9,136.0559145153713,-0.006891134924296938,138.40240367442323
3,70000,135,0.837890625,129.6472399151585,-0.03965007470252957,135.2234652878535
4,30000,136,0.82859375,134.8364687598404,-0.008555376765879474,137.2478512115812
5,20000,135,0.837890625,133.21883554431668,-0.013193810782839432,130.7199582478212
6,60000,135,0.837890625,133.27464881974782,-0.012780379112979134,134.23808001603516
7,50000,135,0.9,134.9452118560196,-0.00040583810355854233,132.07059138143896
8,80000,135,0.7687187500000001,135.3286070395041,0.002434126218548993,139.3688640040297
9,40000,135,0.837890625,133.17791431633745,-0.01349693099009297,134.96936287332883
