,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,177,0.819296875,176.93438442649992,-0.0003707094548027756,175.5997936411115
1,90000,177,0.837890625,172.90990933634575,-0.02310785685680372,176.1617557854389
2,10000,177,0.837890625,175.69510144932747,-0.007372308195889965,178.17943181289004
3,70000,179,0.8471875,179.30041065284067,0.0016782718035790456,183.10834355777655
4,30000,177,0.9,174.55706100635146,-0.013801915218353278,174.51625757928124
5,20000,178,0.8471875,179.54548008332165,0.008682472378211514,173.18632611489198
6,60000,178,0.82859375,180.20201516374348,0.012370871706424147,176.88271484004377
7,50000,177,0.819296875,173.54624374879788,-0.019512747181932855,181.98792644354458
8,80000,177,0.837890625,175.76461683030348,-0.0069795659304887625,178.84465161912138
9,40000,178,0.81,177.85085169886773,-0.0008379118041138556,178.8542981652346
