,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,16,1.25,16.155516765764013,0.00971979786025079,14.387251249113225
1,90000,16,1.2421875,14.693997270252941,-0.08162517060919117,14.363795084404561
2,10000,16,1.1875,16.38575961877714,0.024109976173571246,15.582536108052766
3,70000,16,1.125,16.727353994152832,0.045459624634552,14.49704012826579
4,30000,16,1.28125,15.140011943659795,-0.05374925352126281,13.75602193218951
5,20000,16,1.21875,16.042620356443738,0.0026637722777336226,16.287545858068828
6,60000,16,1.234375,16.248147111271393,0.015509194454462083,14.520496026022284
7,50000,16,1.2421875,15.467595778885038,-0.03327526381968515,13.75801940332406
8,80000,16,1.125,16.39731741278267,0.024832338298916845,15.493204673230744
9,40000,16,1.2421875,13.707509488441612,-0.14328065697239922,14.278655717126679
