,steps,true_nvac,r_best,vac,err,vac_with_best
0,20000,47,0.6561000000000001,46.699244355346714,-0.0063990562692188835,48.731479438343925
1,50000,50,0.6980968750000001,51.035868881255745,0.02071737762511483,49.399819124545914
2,70000,51,0.7290000000000001,50.314080337354056,-0.013449405149920435,49.19002452454888
3,90000,51,0.7290000000000001,49.6179420657298,-0.02709917518176863,48.241589520640645
4,60000,51,0.7290000000000001,50.826308058325594,-0.0034057243465569487,49.64291620281618
5,80000,51,0.6561000000000001,49.029237881212445,-0.03864239448603046,50.978603895822026
6,10000,48,0.6561000000000001,45.868164961032114,-0.044413229978497615,47.92924636528301
7,40000,55,0.81,54.90588828898719,-0.0017111220184147236,50.17275304558896
8,100000,47,0.6561000000000001,46.732385851502265,-0.005693918053143343,48.76253126861013
9,30000,50,0.6980968750000001,51.41644566040939,0.028328913208187645,49.818172559370865
