,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,141,0.9171875,141.03152132888775,0.0002235555240266418,143.9170767524967
1,90000,141,0.96015625,140.33351529584374,-0.004726841873448628,135.75566101511905
2,10000,141,1.0078125,141.17638393775465,0.001250949913153443,138.71306602579725
3,70000,141,0.9859375,142.05284619211457,0.007466994270316052,134.72472317426738
4,30000,141,0.92578125,137.2515281084474,-0.026584907032287997,143.64833687551746
5,20000,141,0.9515625,140.74841191461383,-0.00178431266231327,140.70835829710825
6,60000,141,0.96015625,140.7205663366772,-0.0019817990306582045,141.24444015179083
7,50000,141,1.0,140.64094697166283,-0.0025464753782777905,140.96122239886841
8,80000,141,1.0,138.8849676709651,-0.015000229283935518,134.27992032741494
9,40000,141,1.0,139.69657159748698,-0.009244173067468275,137.95239256766934
