,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,201,1.1875,201.17489181653863,0.0008701085399931419,196.9904540667546
1,90000,201,1.2421875,198.39609661877324,-0.01295474319018286,192.85523022716933
2,10000,201,1.2421875,200.92529312005212,-0.00037167601964116503,191.12307544726096
3,70000,201,1.2421875,201.70620348266252,0.0035134501625000425,202.96483720004628
4,30000,201,1.2421875,193.39278126255655,-0.037846859390265886,192.9057480253791
5,20000,201,1.2421875,198.8979864730965,-0.01045777874081344,197.75277906588965
6,60000,201,1.1875,202.27769440169635,0.006356688565653412,197.35709368647161
7,50000,201,1.25,207.38555694285282,0.03176894001419317,193.5977021597926
8,80000,201,1.25,208.3675682997638,0.036654568655541286,190.83979329341577
9,40000,201,1.2421875,195.77612344082922,-0.02598943561776501,202.56163715319596
