,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,429,1.03125,429.65833321822345,0.0015345762662550833,427.63259850243736
1,90000,429,1.0234375,426.2612905869821,-0.006383938025682712,419.6662427506853
2,10000,429,1.09375,426.7911789559069,-0.005148767002548071,414.3755816769222
3,70000,429,1.03125,427.09624431586434,-0.00443765893737913,429.15114134040294
4,30000,429,1.0078125,428.28925493240996,-0.0016567484093007456,423.3063209221294
5,20000,429,1.015625,430.4904506092377,0.0034742438443768897,436.36731690191584
6,60000,429,1.0078125,428.8216488837298,-0.00041573686776275043,425.196197496758
7,50000,429,1.03125,430.4622843119857,0.003408588139826696,421.3322586888572
8,80000,429,1.015625,432.0061002202146,0.007007226620546758,429.42431009843915
9,40000,429,1.03125,432.799694903762,0.008857097677766879,428.25913548271234
