,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,87,0.96875,87.99278445478059,0.011411315572190661,86.76383495122222
1,90000,87,1.0,86.13035641397812,-0.009995903287607799,89.26090990898759
2,10000,87,1.015625,86.55021683492917,-0.005169921437595759,87.98929407446481
3,70000,87,1.0,86.3108841539438,-0.00792087179374934,84.54862016193754
4,30000,87,0.934375,87.1521904433614,0.0017493154409355949,87.4386060927058
5,20000,87,0.934375,87.56201589345011,0.006459952798277158,84.31897826776677
6,60000,87,1.0,85.92801213714198,-0.012321699573080713,87.7298576852181
7,50000,88,0.96015625,87.48186659912031,-0.005887879555451003,85.2253099295898
8,80000,87,0.9515625,86.8294760477782,-0.0019600454278367874,84.49902273414047
9,40000,87,0.96015625,85.28804182328837,-0.01967768019208771,87.54625947912957
