,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,135,0.92578125,133.62058504676912,-0.010217888542450981,138.94751646524955
1,90000,135,1.0,133.98520254519576,-0.007517018183735069,130.32329297062316
2,10000,135,0.9429687499999999,134.673282154755,-0.0024201321870001014,139.55593904119783
3,70000,135,0.934375,136.03688878798016,0.007680657688741821,132.5456039006075
4,30000,135,1.0078125,135.53932204354433,0.003994978100328339,129.76144685873962
5,20000,135,1.0390625,134.0212540410691,-0.007249970066154687,136.82452850270943
6,60000,135,1.0078125,136.82648874398262,0.01352954625172309,130.156955319239
7,50000,136,0.934375,140.62540226387995,0.034010310763823215,137.40402741025807
8,80000,135,0.9171875,135.50553107791168,0.0037446746511977658,136.99371886356997
9,40000,136,1.0,135.4897245510117,-0.0037520253602080222,132.28821030836437
