,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,135,1.03125,135.19292685097435,0.0014290877849951755,130.2585856038913
1,90000,135,1.1171875,137.1305974354742,0.015782203225734648,132.4632005950499
2,10000,135,1.09375,136.03631761310814,0.007676426763763899,131.46092194564022
3,70000,135,1.1171875,135.98155999960838,0.007270814811913828,132.18729504912426
4,30000,135,1.0625,140.73591653122202,0.04248827060164451,127.00754133051525
5,20000,135,1.1015625,134.84371518047445,-0.0011576653298188688,130.40458351189343
6,60000,135,1.125,137.83887525826134,0.02102870561675063,130.34543067325447
7,50000,135,1.0546875,134.3896433804667,-0.004521160144691061,130.62284505786775
8,80000,135,1.0625,137.18083950826264,0.016154366727871405,137.82830069768218
9,40000,136,1.078125,134.99644957893668,-0.007379047213700862,131.15327825439397
