,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,382,0.81,380.9654124801854,-0.0027083442927082757,378.20595274250616
1,90000,381,0.7587890625000001,379.35259106449337,-0.004323907967209051,382.93632746240655
2,10000,385,0.7488593750000001,384.71006367156485,-0.0007530813725588059,378.65131729305693
3,70000,383,0.7985078125000001,382.9549384772621,-0.00011765410636532803,378.4495862598825
4,30000,383,0.7389296875000001,380.0138577594236,-0.007796716032836493,381.56426860276247
5,20000,384,0.7488593750000001,386.172492075554,0.005657531446755071,379.08712552664
6,60000,381,0.7488593750000001,380.0048120646729,-0.0026120418250056288,379.6371050107452
7,50000,381,0.81,379.91098502887587,-0.002858307010824457,382.9159759461049
8,80000,386,0.7488593750000001,384.9895858369057,-0.0026176532722650414,383.50174223172854
9,40000,385,0.7587890625000001,384.9909852759181,-2.3414867745263912e-05,383.77739595593516
