,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,135,1.125,139.27209197826352,0.03164512576491485,128.74805723410407
1,90000,135,1.0625,136.681845951897,0.012458118162200105,131.31775912754154
2,10000,135,1.15625,136.79253184383373,0.01327801365802772,132.59030368596288
3,70000,135,1.1484375,136.83219183726814,0.01357179138717135,131.27887101068845
4,30000,135,1.125,138.69576973967946,0.027376072145773866,130.53957018002438
5,20000,135,1.21875,136.62929544399688,0.012068855140717538,126.58000772746152
6,60000,135,1.1796875,133.3642393374773,-0.01211674564831633,128.90239093729772
7,50000,135,1.125,137.86523648888405,0.021223973991733702,130.45925271055555
8,80000,135,1.1171875,133.2820029963503,-0.012725903730738675,133.36362087938537
9,40000,135,1.125,137.399878819026,0.01777688014093326,126.95732737414242
