,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,16,1.0078125,16.352730742326678,0.022045671395417354,15.164186402658826
1,90000,16,1.046875,16.940906435956386,0.058806652247274105,16.57262586126168
2,10000,16,1.0390625,15.862136995159078,-0.008616437802557608,14.205516943445335
3,70000,16,1.0078125,16.133755451053087,0.008359715690817948,15.688965200522805
4,30000,16,1.015625,15.786293043039395,-0.013356684810037822,15.988681415386058
5,20000,16,1.0625,15.507729094500485,-0.030766931593719682,16.02731795591416
6,60000,16,1.0,15.346626013989322,-0.04083587412566736,17.142507781583816
7,50000,16,1.0390625,15.509604151751672,-0.030649740515520496,14.357697212099028
8,80000,16,1.0546875,15.455514956506457,-0.03403031521834643,15.620814581709736
9,40000,16,1.0234375,16.033915898321457,0.0021197436450910434,14.354553135903751
