,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,177,0.96875,179.7384452252664,0.015471441950657638,175.11297396349116
1,90000,178,0.96875,178.28392365277938,0.0015950767010077804,173.72382329459745
2,10000,178,0.934375,178.16601337648856,0.0009326594184750903,172.0748676200274
3,70000,177,0.96015625,175.74249578816926,-0.007104543569665167,176.18547641458306
4,30000,177,1.0,175.90670238461135,-0.006176822685811545,177.18631467747508
5,20000,177,0.9429687499999999,176.85306908834878,-0.0008301181449221762,175.07117418569538
6,60000,177,0.9515625,179.89169185908932,0.016337242141747588,174.17573297701492
7,50000,178,1.0078125,179.35143264949468,0.0075923182555881485,169.52786554301102
8,80000,179,1.0078125,182.16611079960114,0.01768776983017406,176.22546925911828
9,40000,177,0.934375,180.04309900220431,0.017192649729967924,177.89005652767437
