,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,201,0.7587890625000001,197.96633378083496,-0.015092866762015156,198.65064196999194
1,90000,201,0.7587890625000001,198.281358412254,-0.013525580038537321,198.6018778843288
2,10000,201,0.7587890625000001,196.11970051139298,-0.024280096958243846,197.9126086398994
3,70000,201,0.7587890625000001,200.6251202417046,-0.001865073424355268,204.0427860499186
4,30000,201,0.7587890625000001,199.0507404562002,-0.009697808675620867,192.9706747883089
5,20000,201,0.7885781250000001,202.89814373961505,0.00944350119211479,198.71425809293228
6,60000,201,0.7687187500000001,204.17890761449254,0.015815460768619616,198.81860216399275
7,50000,201,0.81,198.26619335453137,-0.013601028086908662,197.03293898989608
8,80000,201,0.7587890625000001,196.94319747996812,-0.020183097114586435,199.28247772855266
9,40000,201,0.7786484375000001,197.9158835387984,-0.015343862991052726,198.64724997355475
