,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,16,1.2421875,15.108588364341943,-0.05571322722862859,12.27073181971687
1,90000,16,1.125,17.125492774570986,0.07034329841068665,13.684389086222609
2,10000,16,1.125,16.43349939810258,0.027093712381411228,12.96737669626953
3,70000,16,1.2265625,15.581791843560996,-0.026138009777437743,13.779270936208183
4,30000,16,1.125,16.481597798181866,0.030099862386366638,16.190990280329792
5,20000,16,1.1796875,15.0404228162937,-0.05997357398164371,14.917810673769566
6,60000,16,1.15625,16.251135007069323,0.01569593794183266,15.609114858641892
7,50000,16,1.1171875,15.461469910678124,-0.03365813058261724,14.414599552142624
8,80000,16,1.125,16.095707775686474,0.005981735980404634,14.84202199416316
9,40000,16,1.1484375,16.710854244680807,0.04442839029255041,14.673959075553046
