,steps,true_nvac,r_best,vac,err,vac_with_best
0,100000,55,1.1796875,56.607650212627185,0.02923000386594876,56.810982289540355
1,90000,55,1.1796875,54.07714894372619,-0.016779110114069185,49.71091988086237
2,10000,55,1.25,57.15555273565121,0.0391918679209311,50.38126082163152
3,70000,55,1.125,56.643405348854635,0.029880097251902438,52.23691695537938
4,30000,55,1.2421875,55.367243201477336,0.006677149117769732,50.80334896794992
5,20000,55,1.25,57.27273001494135,0.041322363908024684,52.16842355045184
6,60000,55,1.2421875,52.00035166666116,-0.05453906060616076,51.1966368031888
7,50000,55,1.125,55.57385116938188,0.010433657625125159,57.17221414549243
8,80000,55,1.2421875,52.73259490607195,-0.04122554716232818,51.75606537077433
9,40000,55,1.2265625,55.62089989391774,0.011289088980322548,52.20980574457935
